Date,Time,Oxygen saturation
2025.11.07 00:00:00,00:00:00,93.0
2025.11.07 00:01:00,00:01:00,94.0
2025.11.07 00:02:00,00:02:00,94.0
2025.11.07 00:03:00,00:03:00,91.0
2025.11.07 00:04:00,00:04:00,93.0
2025.11.07 00:05:00,00:05:00,94.0
2025.11.07 00:06:00,00:06:00,93.0
2025.11.07 00:07:00,00:07:00,94.0
2025.11.07 00:08:00,00:08:00,94.0
2025.11.07 00:09:00,00:09:00,94.0
2025.11.07 00:10:00,00:10:00,94.0
2025.11.07 00:11:00,00:11:00,95.0
2025.11.07 00:12:00,00:12:00,94.0
2025.11.07 00:13:00,00:13:00,94.0
2025.11.07 00:14:00,00:14:00,94.0
2025.11.07 00:15:00,00:15:00,94.0
2025.11.07 00:16:00,00:16:00,94.0
2025.11.07 00:17:00,00:17:00,94.0
2025.11.07 00:18:00,00:18:00,94.0
2025.11.07 00:19:00,00:19:00,94.0
2025.11.07 00:20:00,00:20:00,94.0
2025.11.07 00:21:00,00:21:00,94.0
2025.11.07 00:22:00,00:22:00,94.0
2025.11.07 00:23:00,00:23:00,93.0
2025.11.07 00:24:00,00:24:00,94.0
2025.11.07 00:25:00,00:25:00,94.0
2025.11.07 00:26:00,00:26:00,94.0
2025.11.07 00:27:00,00:27:00,94.0
2025.11.07 00:28:00,00:28:00,95.0
2025.11.07 00:29:00,00:29:00,93.0
2025.11.07 00:30:00,00:30:00,96.0
2025.11.07 00:31:00,00:31:00,96.0
2025.11.07 00:32:00,00:32:00,96.0
2025.11.07 00:33:00,00:33:00,93.0
2025.11.07 00:34:00,00:34:00,93.0
2025.11.07 00:35:00,00:35:00,93.0
2025.11.07 00:36:00,00:36:00,93.0
2025.11.07 00:37:00,00:37:00,93.0
2025.11.07 00:38:00,00:38:00,92.0
2025.11.07 00:39:00,00:39:00,92.0
2025.11.07 00:40:00,00:40:00,92.0
2025.11.07 00:41:00,00:41:00,92.0
2025.11.07 00:42:00,00:42:00,88.0
2025.11.07 00:43:00,00:43:00,88.0
2025.11.07 00:44:00,00:44:00,89.0
2025.11.07 00:45:00,00:45:00,92.0
2025.11.07 00:46:00,00:46:00,91.0
2025.11.07 00:47:00,00:47:00,97.0
2025.11.07 00:48:00,00:48:00,96.0
2025.11.07 00:49:00,00:49:00,96.0
2025.11.07 00:50:00,00:50:00,94.0
2025.11.07 00:51:00,00:51:00,92.0
2025.11.07 00:52:00,00:52:00,93.0
2025.11.07 00:53:00,00:53:00,94.0
2025.11.07 00:54:00,00:54:00,95.0
2025.11.07 00:55:00,00:55:00,95.0
2025.11.07 00:56:00,00:56:00,97.0
2025.11.07 00:57:00,00:57:00,98.0
2025.11.07 00:58:00,00:58:00,97.0
2025.11.07 00:59:00,00:59:00,92.0
2025.11.07 01:00:00,01:00:00,93.0
2025.11.07 01:01:00,01:01:00,94.0
2025.11.07 01:02:00,01:02:00,95.0
2025.11.07 01:03:00,01:03:00,96.0
2025.11.07 01:04:00,01:04:00,96.0
2025.11.07 01:05:00,01:05:00,96.0
2025.11.07 01:06:00,01:06:00,93.0
2025.11.07 01:07:00,01:07:00,91.0
2025.11.07 01:08:00,01:08:00,92.0
2025.11.07 01:09:00,01:09:00,92.0
2025.11.07 01:10:00,01:10:00,93.0
2025.11.07 01:11:00,01:11:00,93.0
2025.11.07 01:12:00,01:12:00,93.0
2025.11.07 01:13:00,01:13:00,91.0
2025.11.07 01:14:00,01:14:00,92.0
2025.11.07 01:15:00,01:15:00,90.0
2025.11.07 01:16:00,01:16:00,91.0
2025.11.07 01:17:00,01:17:00,92.0
2025.11.07 01:18:00,01:18:00,93.0
2025.11.07 01:19:00,01:19:00,96.0
2025.11.07 01:20:00,01:20:00,96.0
2025.11.07 01:21:00,01:21:00,93.0
2025.11.07 01:22:00,01:22:00,94.0
2025.11.07 01:23:00,01:23:00,94.0
2025.11.07 01:24:00,01:24:00,96.0
2025.11.07 01:25:00,01:25:00,97.0
2025.11.07 01:26:00,01:26:00,97.0
2025.11.07 01:27:00,01:27:00,91.0
2025.11.07 01:28:00,01:28:00,91.0
2025.11.07 01:29:00,01:29:00,88.0
2025.11.07 01:30:00,01:30:00,87.0
2025.11.07 01:31:00,01:31:00,87.0
2025.11.07 01:32:00,01:32:00,90.0
2025.11.07 01:33:00,01:33:00,89.0
2025.11.07 01:34:00,01:34:00,89.0
2025.11.07 01:35:00,01:35:00,91.0
2025.11.07 01:36:00,01:36:00,89.0
2025.11.07 01:37:00,01:37:00,88.0
2025.11.07 01:38:00,01:38:00,90.0
2025.11.07 01:39:00,01:39:00,89.0
2025.11.07 01:40:00,01:40:00,91.0
2025.11.07 01:41:00,01:41:00,92.0
2025.11.07 01:42:00,01:42:00,90.0
2025.11.07 01:43:00,01:43:00,91.0
2025.11.07 01:44:00,01:44:00,93.0
2025.11.07 01:45:00,01:45:00,90.0
2025.11.07 01:46:00,01:46:00,91.0
2025.11.07 01:47:00,01:47:00,91.0
2025.11.07 01:48:00,01:48:00,94.0
2025.11.07 01:49:00,01:49:00,90.0
2025.11.07 01:50:00,01:50:00,89.0
2025.11.07 01:51:00,01:51:00,92.0
2025.11.07 01:52:00,01:52:00,90.0
2025.11.07 01:53:00,01:53:00,90.0
2025.11.07 01:54:00,01:54:00,90.0
2025.11.07 01:55:00,01:55:00,90.0
2025.11.07 01:56:00,01:56:00,91.0
2025.11.07 01:57:00,01:57:00,90.0
2025.11.07 01:58:00,01:58:00,90.0
2025.11.07 01:59:00,01:59:00,89.0
2025.11.07 02:00:00,02:00:00,89.0
2025.11.07 02:01:00,02:01:00,91.0
2025.11.07 02:02:00,02:02:00,91.0
2025.11.07 02:03:00,02:03:00,94.0
2025.11.07 02:04:00,02:04:00,94.0
2025.11.07 02:05:00,02:05:00,88.0
2025.11.07 02:06:00,02:06:00,88.0
2025.11.07 02:07:00,02:07:00,91.0
2025.11.07 02:08:00,02:08:00,91.0
2025.11.07 02:09:00,02:09:00,91.0
2025.11.07 02:10:00,02:10:00,91.0
2025.11.07 02:11:00,02:11:00,92.0
2025.11.07 02:12:00,02:12:00,92.0
2025.11.07 02:13:00,02:13:00,95.0
2025.11.07 02:14:00,02:14:00,98.0
2025.11.07 02:15:00,02:15:00,96.0
2025.11.07 02:16:00,02:16:00,98.0
2025.11.07 02:17:00,02:17:00,98.0
2025.11.07 02:18:00,02:18:00,99.0
2025.11.07 02:19:00,02:19:00,99.0
2025.11.07 02:20:00,02:20:00,100.0
2025.11.07 02:21:00,02:21:00,99.0
2025.11.07 02:22:00,02:22:00,95.0
2025.11.07 02:23:00,02:23:00,93.0
2025.11.07 02:24:00,02:24:00,96.0
2025.11.07 02:25:00,02:25:00,95.0
2025.11.07 02:26:00,02:26:00,97.0
2025.11.07 02:27:00,02:27:00,94.0
2025.11.07 02:28:00,02:28:00,94.0
2025.11.07 02:29:00,02:29:00,93.0
2025.11.07 02:30:00,02:30:00,97.0
2025.11.07 02:31:00,02:31:00,96.0
2025.11.07 02:32:00,02:32:00,98.0
2025.11.07 02:33:00,02:33:00,97.0
2025.11.07 02:34:00,02:34:00,95.0
2025.11.07 02:35:00,02:35:00,97.0
2025.11.07 02:36:00,02:36:00,97.0
2025.11.07 02:37:00,02:37:00,97.0
2025.11.07 02:38:00,02:38:00,96.0
2025.11.07 02:39:00,02:39:00,97.0
2025.11.07 02:40:00,02:40:00,96.0
2025.11.07 02:41:00,02:41:00,97.0
2025.11.07 02:42:00,02:42:00,95.0
2025.11.07 02:43:00,02:43:00,94.0
2025.11.07 02:44:00,02:44:00,93.0
2025.11.07 02:45:00,02:45:00,95.0
2025.11.07 02:46:00,02:46:00,97.0
2025.11.07 02:47:00,02:47:00,96.0
2025.11.07 02:48:00,02:48:00,97.0
2025.11.07 02:49:00,02:49:00,95.0
2025.11.07 02:50:00,02:50:00,96.0
2025.11.07 02:51:00,02:51:00,98.0
2025.11.07 02:52:00,02:52:00,94.0
2025.11.07 02:53:00,02:53:00,95.0
2025.11.07 02:54:00,02:54:00,97.0
2025.11.07 02:55:00,02:55:00,97.0
2025.11.07 02:56:00,02:56:00,96.0
2025.11.07 02:57:00,02:57:00,96.0
2025.11.07 02:58:00,02:58:00,98.0
2025.11.07 02:59:00,02:59:00,93.0
2025.11.07 03:00:00,03:00:00,93.0
2025.11.07 03:01:00,03:01:00,93.0
2025.11.07 03:02:00,03:02:00,95.0
2025.11.07 03:03:00,03:03:00,95.0
2025.11.07 03:04:00,03:04:00,93.0
2025.11.07 03:05:00,03:05:00,93.0
2025.11.07 03:06:00,03:06:00,93.0
2025.11.07 03:07:00,03:07:00,94.0
2025.11.07 03:08:00,03:08:00,95.0
2025.11.07 03:09:00,03:09:00,95.0
2025.11.07 03:10:00,03:10:00,96.0
2025.11.07 03:11:00,03:11:00,96.0
2025.11.07 03:12:00,03:12:00,94.0
2025.11.07 03:13:00,03:13:00,94.0
2025.11.07 03:14:00,03:14:00,94.0
2025.11.07 03:15:00,03:15:00,94.0
2025.11.07 03:16:00,03:16:00,93.0
2025.11.07 03:17:00,03:17:00,95.0
2025.11.07 03:18:00,03:18:00,95.0
2025.11.07 03:19:00,03:19:00,95.0
2025.11.07 03:20:00,03:20:00,95.0
2025.11.07 03:21:00,03:21:00,95.0
2025.11.07 03:22:00,03:22:00,95.0
2025.11.07 03:23:00,03:23:00,93.0
2025.11.07 03:24:00,03:24:00,93.0
2025.11.07 03:25:00,03:25:00,92.0
2025.11.07 03:26:00,03:26:00,92.0
2025.11.07 03:27:00,03:27:00,99.0
2025.11.07 03:28:00,03:28:00,97.0
2025.11.07 03:29:00,03:29:00,95.0
2025.11.07 03:30:00,03:30:00,98.0
2025.11.07 03:31:00,03:31:00,98.0
2025.11.07 03:32:00,03:32:00,97.0
2025.11.07 03:33:00,03:33:00,97.0
2025.11.07 03:34:00,03:34:00,98.0
2025.11.07 03:35:00,03:35:00,98.0
2025.11.07 03:36:00,03:36:00,98.0
2025.11.07 03:37:00,03:37:00,99.0
2025.11.07 03:38:00,03:38:00,98.0
2025.11.07 03:39:00,03:39:00,98.0
2025.11.07 03:40:00,03:40:00,97.0
2025.11.07 03:41:00,03:41:00,98.0
2025.11.07 03:42:00,03:42:00,97.0
2025.11.07 03:43:00,03:43:00,98.0
2025.11.07 03:44:00,03:44:00,98.0
2025.11.07 03:45:00,03:45:00,99.0
2025.11.07 03:46:00,03:46:00,99.0
2025.11.07 03:47:00,03:47:00,99.0
2025.11.07 03:48:00,03:48:00,99.0
2025.11.07 03:49:00,03:49:00,97.0
2025.11.07 03:50:00,03:50:00,99.0
2025.11.07 03:52:00,03:52:00,97.0
2025.11.07 03:53:00,03:53:00,99.0
2025.11.07 03:54:00,03:54:00,98.0
2025.11.07 03:55:00,03:55:00,98.0
2025.11.07 03:56:00,03:56:00,97.0
2025.11.07 03:57:00,03:57:00,98.0
2025.11.07 03:58:00,03:58:00,99.0
2025.11.07 03:59:00,03:59:00,99.0
2025.11.07 04:00:00,04:00:00,97.0
2025.11.07 04:01:00,04:01:00,97.0
2025.11.07 04:02:00,04:02:00,99.0
2025.11.07 04:03:00,04:03:00,98.0
2025.11.07 04:04:00,04:04:00,98.0
2025.11.07 04:05:00,04:05:00,98.0
2025.11.07 04:06:00,04:06:00,98.0
2025.11.07 04:07:00,04:07:00,99.0
2025.11.07 04:08:00,04:08:00,99.0
2025.11.07 04:09:00,04:09:00,98.0
2025.11.07 04:10:00,04:10:00,98.0
2025.11.07 04:11:00,04:11:00,99.0
2025.11.07 04:12:00,04:12:00,99.0
2025.11.07 04:13:00,04:13:00,99.0
2025.11.07 04:14:00,04:14:00,98.0
2025.11.07 04:15:00,04:15:00,98.0
2025.11.07 04:16:00,04:16:00,99.0
2025.11.07 04:17:00,04:17:00,98.0
2025.11.07 04:18:00,04:18:00,97.0
2025.11.07 04:19:00,04:19:00,96.0
2025.11.07 04:20:00,04:20:00,97.0
2025.11.07 04:21:00,04:21:00,97.0
2025.11.07 04:22:00,04:22:00,98.0
2025.11.07 04:23:00,04:23:00,98.0
2025.11.07 04:24:00,04:24:00,97.0
2025.11.07 04:25:00,04:25:00,98.0
2025.11.07 04:26:00,04:26:00,98.0
2025.11.07 04:27:00,04:27:00,92.0
2025.11.07 04:28:00,04:28:00,96.0
2025.11.07 04:29:00,04:29:00,95.0
2025.11.07 04:30:00,04:30:00,95.0
2025.11.07 04:31:00,04:31:00,94.0
2025.11.07 04:32:00,04:32:00,94.0
2025.11.07 04:33:00,04:33:00,94.0
2025.11.07 04:34:00,04:34:00,95.0
2025.11.07 04:35:00,04:35:00,93.0
2025.11.07 04:36:00,04:36:00,95.0
2025.11.07 04:37:00,04:37:00,95.0
2025.11.07 04:38:00,04:38:00,95.0
2025.11.07 04:39:00,04:39:00,96.0
2025.11.07 04:40:00,04:40:00,89.0
2025.11.07 04:41:00,04:41:00,91.0
2025.11.07 04:42:00,04:42:00,92.0
2025.11.07 04:43:00,04:43:00,92.0
2025.11.07 04:44:00,04:44:00,96.0
2025.11.07 04:45:00,04:45:00,98.0
2025.11.07 04:46:00,04:46:00,95.0
2025.11.07 04:47:00,04:47:00,97.0
2025.11.07 04:48:00,04:48:00,98.0
2025.11.07 04:49:00,04:49:00,96.0
2025.11.07 04:50:00,04:50:00,99.0
2025.11.07 04:51:00,04:51:00,97.0
2025.11.07 04:52:00,04:52:00,93.0
2025.11.07 04:53:00,04:53:00,96.0
2025.11.07 04:54:00,04:54:00,95.0
2025.11.07 04:55:00,04:55:00,94.0
2025.11.07 04:56:00,04:56:00,95.0
2025.11.07 04:57:00,04:57:00,96.0
2025.11.07 04:58:00,04:58:00,97.0
2025.11.07 04:59:00,04:59:00,97.0
2025.11.07 05:00:00,05:00:00,89.0
2025.11.07 05:01:00,05:01:00,90.0
2025.11.07 05:02:00,05:02:00,95.0
2025.11.07 05:03:00,05:03:00,97.0
2025.11.07 05:04:00,05:04:00,97.0
2025.11.07 05:05:00,05:05:00,90.0
2025.11.07 05:06:00,05:06:00,92.0
2025.11.07 05:07:00,05:07:00,89.0
2025.11.07 05:08:00,05:08:00,90.0
2025.11.07 05:09:00,05:09:00,90.0
2025.11.07 05:10:00,05:10:00,90.0
2025.11.07 05:11:00,05:11:00,90.0
2025.11.07 05:12:00,05:12:00,90.0
2025.11.07 05:13:00,05:13:00,90.0
2025.11.07 05:14:00,05:14:00,90.0
2025.11.07 05:15:00,05:15:00,90.0
2025.11.07 05:16:00,05:16:00,90.0
2025.11.07 05:17:00,05:17:00,90.0
2025.11.07 05:18:00,05:18:00,90.0
2025.11.07 05:19:00,05:19:00,90.0
2025.11.07 05:20:00,05:20:00,90.0
2025.11.07 05:21:00,05:21:00,94.0
2025.11.07 05:22:00,05:22:00,94.0
2025.11.07 05:23:00,05:23:00,94.0
2025.11.07 05:24:00,05:24:00,96.0
2025.11.07 05:25:00,05:25:00,96.0
2025.11.07 05:26:00,05:26:00,94.0
2025.11.07 05:27:00,05:27:00,94.0
2025.11.07 05:28:00,05:28:00,93.0
2025.11.07 05:29:00,05:29:00,93.0
2025.11.07 05:30:00,05:30:00,93.0
2025.11.07 05:31:00,05:31:00,92.0
2025.11.07 05:32:00,05:32:00,92.0
2025.11.07 05:33:00,05:33:00,90.0
2025.11.07 05:34:00,05:34:00,90.0
2025.11.07 05:35:00,05:35:00,93.0
2025.11.07 05:36:00,05:36:00,93.0
2025.11.07 05:37:00,05:37:00,93.0
2025.11.07 05:38:00,05:38:00,93.0
2025.11.07 05:39:00,05:39:00,93.0
2025.11.07 05:40:00,05:40:00,93.0
2025.11.07 05:41:00,05:41:00,93.0
2025.11.07 05:42:00,05:42:00,94.0
2025.11.07 05:43:00,05:43:00,94.0
2025.11.07 05:44:00,05:44:00,94.0
2025.11.07 05:45:00,05:45:00,92.0
2025.11.07 05:46:00,05:46:00,92.0
2025.11.07 05:47:00,05:47:00,91.0
2025.11.07 05:48:00,05:48:00,95.0
2025.11.07 05:49:00,05:49:00,95.0
2025.11.07 05:50:00,05:50:00,93.0
2025.11.07 05:51:00,05:51:00,94.0
2025.11.07 05:52:00,05:52:00,94.0
2025.11.07 05:53:00,05:53:00,95.0
2025.11.07 05:54:00,05:54:00,93.0
2025.11.07 05:55:00,05:55:00,91.0
2025.11.07 05:56:00,05:56:00,91.0
2025.11.07 05:57:00,05:57:00,91.0
2025.11.07 05:58:00,05:58:00,93.0
2025.11.07 05:59:00,05:59:00,93.0
2025.11.07 06:00:00,06:00:00,95.0
2025.11.07 06:01:00,06:01:00,95.0
2025.11.07 06:02:00,06:02:00,93.0
2025.11.07 06:03:00,06:03:00,93.0
2025.11.07 06:04:00,06:04:00,96.0
2025.11.07 06:05:00,06:05:00,96.0
2025.11.07 06:06:00,06:06:00,97.0
2025.11.07 06:07:00,06:07:00,97.0
2025.11.07 06:08:00,06:08:00,97.0
2025.11.07 06:09:00,06:09:00,96.0
2025.11.07 06:10:00,06:10:00,96.0
2025.11.07 06:11:00,06:11:00,97.0
2025.11.07 06:12:00,06:12:00,96.0
2025.11.07 06:13:00,06:13:00,97.0
2025.11.07 06:14:00,06:14:00,97.0
2025.11.07 06:15:00,06:15:00,96.0
2025.11.07 06:16:00,06:16:00,95.0
2025.11.07 06:17:00,06:17:00,97.0
2025.11.07 06:18:00,06:18:00,95.0
2025.11.07 06:19:00,06:19:00,97.0
2025.11.07 06:20:00,06:20:00,98.0
2025.11.07 06:21:00,06:21:00,92.0
2025.11.07 06:22:00,06:22:00,93.0
2025.11.07 06:23:00,06:23:00,94.0
2025.11.07 06:24:00,06:24:00,93.0
2025.11.07 06:25:00,06:25:00,93.0
2025.11.07 06:26:00,06:26:00,94.0
2025.11.07 06:27:00,06:27:00,94.0
2025.11.07 06:28:00,06:28:00,95.0
2025.11.07 06:29:00,06:29:00,95.0
2025.11.07 06:30:00,06:30:00,96.0
2025.11.07 06:31:00,06:31:00,97.0
2025.11.07 06:32:00,06:32:00,95.0
2025.11.07 06:33:00,06:33:00,93.0
2025.11.07 06:34:00,06:34:00,94.0
2025.11.07 06:35:00,06:35:00,90.0
2025.11.07 06:36:00,06:36:00,90.0
2025.11.07 06:37:00,06:37:00,93.0
2025.11.07 06:38:00,06:38:00,94.0
2025.11.07 06:39:00,06:39:00,95.0
2025.11.07 06:40:00,06:40:00,95.0
2025.11.07 06:41:00,06:41:00,97.0
2025.11.07 06:42:00,06:42:00,98.0
2025.11.07 06:43:00,06:43:00,98.0
2025.11.07 06:44:00,06:44:00,98.0
2025.11.07 06:45:00,06:45:00,96.0
2025.11.07 06:46:00,06:46:00,95.0
2025.11.07 06:47:00,06:47:00,95.0
2025.11.07 06:48:00,06:48:00,95.0
2025.11.07 06:49:00,06:49:00,94.0
2025.11.07 06:50:00,06:50:00,94.0
2025.11.07 06:51:00,06:51:00,95.0
2025.11.07 06:52:00,06:52:00,95.0
2025.11.07 06:53:00,06:53:00,95.0
2025.11.07 06:54:00,06:54:00,90.0
2025.11.07 06:55:00,06:55:00,91.0
2025.11.07 06:56:00,06:56:00,91.0
2025.11.07 06:57:00,06:57:00,90.0
2025.11.07 06:58:00,06:58:00,90.0
2025.11.07 06:59:00,06:59:00,89.0
2025.11.07 21:00:00,21:00:00,95.0
2025.11.07 21:01:00,21:01:00,95.0
2025.11.07 21:02:00,21:02:00,95.0
