Date,Time,Oxygen saturation
2025.01.08 00:00:00,00:00:00,95.0
2025.01.08 00:01:00,00:01:00,96.0
2025.01.08 00:02:00,00:02:00,95.0
2025.01.08 00:03:00,00:03:00,95.0
2025.01.08 00:04:00,00:04:00,94.0
2025.01.08 00:05:00,00:05:00,94.0
2025.01.08 00:06:00,00:06:00,93.0
2025.01.08 00:07:00,00:07:00,94.0
2025.01.08 00:08:00,00:08:00,96.0
2025.01.08 00:09:00,00:09:00,97.0
2025.01.08 00:10:00,00:10:00,96.0
2025.01.08 00:11:00,00:11:00,99.0
2025.01.08 00:12:00,00:12:00,99.0
2025.01.08 00:13:00,00:13:00,99.0
2025.01.08 00:14:00,00:14:00,99.0
2025.01.08 00:15:00,00:15:00,99.0
2025.01.08 00:16:00,00:16:00,96.0
