Date,Time,Oxygen saturation
2025.11.04 00:00:00,00:00:00,96.0
2025.11.04 00:01:00,00:01:00,96.0
2025.11.04 00:02:00,00:02:00,97.0
2025.11.04 00:03:00,00:03:00,97.0
2025.11.04 00:04:00,00:04:00,98.0
2025.11.04 00:05:00,00:05:00,96.0
2025.11.04 00:06:00,00:06:00,94.0
2025.11.04 00:07:00,00:07:00,93.0
2025.11.04 00:08:00,00:08:00,93.0
2025.11.04 00:09:00,00:09:00,94.0
2025.11.04 00:10:00,00:10:00,93.0
2025.11.04 00:11:00,00:11:00,93.0
2025.11.04 00:12:00,00:12:00,94.0
2025.11.04 00:13:00,00:13:00,94.0
2025.11.04 00:14:00,00:14:00,94.0
2025.11.04 00:15:00,00:15:00,95.0
2025.11.04 00:16:00,00:16:00,95.0
2025.11.04 00:17:00,00:17:00,97.0
2025.11.04 00:18:00,00:18:00,97.0
2025.11.04 00:19:00,00:19:00,96.0
2025.11.04 00:20:00,00:20:00,94.0
2025.11.04 00:21:00,00:21:00,95.0
2025.11.04 00:22:00,00:22:00,95.0
2025.11.04 00:23:00,00:23:00,97.0
2025.11.04 00:24:00,00:24:00,95.0
2025.11.04 00:25:00,00:25:00,94.0
2025.11.04 00:26:00,00:26:00,95.0
2025.11.04 00:27:00,00:27:00,95.0
2025.11.04 00:28:00,00:28:00,96.0
2025.11.04 00:29:00,00:29:00,94.0
2025.11.04 00:30:00,00:30:00,98.0
2025.11.04 00:31:00,00:31:00,93.0
2025.11.04 00:32:00,00:32:00,94.0
2025.11.04 00:33:00,00:33:00,95.0
2025.11.04 00:34:00,00:34:00,93.0
2025.11.04 00:35:00,00:35:00,93.0
2025.11.04 00:36:00,00:36:00,93.0
2025.11.04 00:37:00,00:37:00,98.0
2025.11.04 00:38:00,00:38:00,98.0
2025.11.04 00:39:00,00:39:00,97.0
2025.11.04 00:40:00,00:40:00,97.0
2025.11.04 00:41:00,00:41:00,96.0
2025.11.04 00:42:00,00:42:00,96.0
2025.11.04 00:43:00,00:43:00,93.0
2025.11.04 00:44:00,00:44:00,92.0
2025.11.04 00:45:00,00:45:00,92.0
2025.11.04 00:46:00,00:46:00,94.0
2025.11.04 00:47:00,00:47:00,99.0
2025.11.04 00:48:00,00:48:00,100.0
2025.11.04 00:49:00,00:49:00,99.0
2025.11.04 00:50:00,00:50:00,98.0
2025.11.04 00:51:00,00:51:00,98.0
2025.11.04 00:52:00,00:52:00,99.0
2025.11.04 00:53:00,00:53:00,97.0
2025.11.04 00:54:00,00:54:00,96.0
2025.11.04 00:55:00,00:55:00,96.0
2025.11.04 00:56:00,00:56:00,98.0
2025.11.04 00:57:00,00:57:00,98.0
2025.11.04 00:58:00,00:58:00,98.0
2025.11.04 00:59:00,00:59:00,98.0
2025.11.04 01:00:00,01:00:00,97.0
2025.11.04 01:01:00,01:01:00,93.0
2025.11.04 01:02:00,01:02:00,97.0
2025.11.04 01:03:00,01:03:00,97.0
2025.11.04 01:04:00,01:04:00,94.0
2025.11.04 01:05:00,01:05:00,91.0
2025.11.04 01:06:00,01:06:00,92.0
2025.11.04 01:07:00,01:07:00,91.0
2025.11.04 01:08:00,01:08:00,90.0
2025.11.04 01:09:00,01:09:00,91.0
2025.11.04 01:10:00,01:10:00,91.0
2025.11.04 01:11:00,01:11:00,90.0
2025.11.04 01:12:00,01:12:00,91.0
2025.11.04 01:13:00,01:13:00,92.0
2025.11.04 01:14:00,01:14:00,92.0
2025.11.04 01:15:00,01:15:00,99.0
2025.11.04 01:16:00,01:16:00,94.0
2025.11.04 01:17:00,01:17:00,95.0
2025.11.04 01:18:00,01:18:00,94.0
2025.11.04 01:19:00,01:19:00,94.0
2025.11.04 01:20:00,01:20:00,98.0
2025.11.04 01:21:00,01:21:00,96.0
2025.11.04 01:22:00,01:22:00,97.0
